日期,内容
2020-02-05,新马泰都是华人国家，李光耀李显龙都是华人，英语、中文都是新加坡的官方语言
2020-02-05,都是汉人
2020-02-05,你新加坡有什么种族？不是华人就是马来人
2020-02-05,李家坡省
2020-02-05,居然会中文
2020-02-05,彩虹屁
2020-02-05,变色龙，李显龙
2020-02-05,外国人讲中文系列
2020-02-05,外国人说中文系列
2020-02-05,借你吉言
2020-02-05,汉语十级
2020-02-05,新加坡又开始流行中文了~~~~~~~~~~~
2020-02-05,他就得表现的对抗一点儿，不然东盟怎可能让新加坡当领头的？
2020-02-05,这是只为了大马华人的利益啊，
2020-02-05,对不起，新加坡是英语地位排第一国家
2020-02-05,弹幕令人遗憾
2020-02-05,反华先锋新加坡
2020-02-05,新加坡本来就是反华急先锋
2020-02-05,说一套做一套
2020-02-05,船小好掉头
2020-02-05,李家坡
2020-02-05,词穷了
2020-02-05,你也是华人儿吧
2020-02-05,小李现在不知道求生欲怎么这么强
2020-02-05,新加坡省
2020-02-05,中国人
2020-02-05,建议关弹幕
2020-02-05,墙头草
2020-02-05,他这话就是说给我们听的（你品，你细品）
2020-02-05,欧洲的疯牛病更香
2020-02-05,老美的禽流感更舒服
2020-02-05,中国是负责人的
2020-02-05,他说得很好
