日期,内容
2020-03-25,暗示了
2020-03-25,川建国：我股票还没卖完
2020-03-25,问题是罗斯福在哪儿呢？
2020-03-25,川建国厉害的啊
2020-03-25,哈哈哈哈哈哈哈
2020-03-25,这手语翻译一不小心又变成男的了？
2020-03-25,不要让我看到手语兄弟，我完全看不见字幕了
2020-03-25,这个人必须除掉
2020-03-25,军队？啊？
2020-03-25,川普做得好
2020-03-25,右边手语大哥真抢戏
2020-03-25,保护川普啊
2020-03-25,川建国同志快暴露了
2020-03-25,罗斯福不上来你以为美国能支援中国抗战？
2020-03-25,你是蛇
2020-03-25,特靠谱说。又不是我说的算五角大楼没发话我能怎么找
2020-03-25,手语也要换人？
2020-03-25,特朗普挺冰清玉洁的
2020-03-25,这手语我咋感觉是在乱翻
2020-03-25,旁边手语的表情真是233
2020-03-25,打高尔夫
2020-03-25,卖股票，买疫苗，骂记者
2020-03-25,傲娇
2020-03-25,美国还是有很强大的医疗，现在赶紧才去措施。要不然再强大也没用了。
2020-03-25,罗斯福
2020-03-25,住口！没人比我更懂防控疫情
2020-03-25,川普同志撑住
2020-03-25,下一任桑德斯继承罗斯福衣钵之人
2020-03-25,这可能就是人生吧
2020-03-25,不同政党公开撕
2020-03-25,都是我的功劳，我不负任何责人
2020-03-25,白脸和红脸
2020-03-25,手语的是个逗比吧
2020-03-25,幸好我不是聋哑人
2020-03-25,就see硬see
2020-03-25,手语大哥吸引了我的注意！
2020-03-25,这也许就是人生吧
2020-03-25,手语感觉想打人
2020-03-25,保护我普
2020-03-25,胡佛猪
2020-03-25,明示下台
2020-03-25,卖完股票吧！
2020-03-25,←换人了
2020-03-25,特朗普:没有人比我更了解疫情
2020-03-25,哈哈哈哈建国同志也太逗了
2020-03-25,你们的军队不都在别的国家回不来吗....
2020-03-25,我一直想说川普简直就是当代胡佛，终于有美国人说出了这句话
2020-03-25,手语一般都是配合表情的，很正常不要觉得奇怪
2020-03-25,群雄逐鹿美利坚天下共煮合众国横批:美利坚合众国[doge]
2020-03-25,咋换了一个
2020-03-25,手语还带表情的
2020-03-25,当代胡佛哈哈哈
2020-03-25,建国同志辛苦了
2020-03-25,CNN和特朗普？狗咬狗？
2020-03-25,哈哈哈哈哈哈手语疑惑脸
2020-03-25,罗斯福新政
2020-03-25,说的很客观
2020-03-25,美国却没有下一个罗斯福
2020-03-25,你细品
2020-03-25,面壁者川建国
2020-03-25,全程手语小哥抢戏
2020-03-25,表情是手语的一部分啊
2020-03-25,没人比我更了解美国
2020-03-25,ohhhhhhhhhhh
2020-03-25,ohhhhhhhhhg
2020-03-25,课本上有胡佛猪
2020-03-25,面部表情过于丰富哈哈哈
2020-03-25,哈哈哈哈哈哈哈哈
2020-03-25,哈哈哈
2020-03-25,不是有字幕吗为什么要手语
2020-03-25,不是有字幕吗？为什么要手语
2020-03-25,不是有字幕吗，为什么要手语
2020-03-25,特朗普:我做的很好比任何人都好
2020-03-25,贫穷的村庄会被称为胡佛村贫穷的人盖的报纸被称为胡佛毯贫穷人倒翻的口袋被称为胡佛旗
2020-03-25,不愧是我国的顶级卧底
2020-03-25,手语都得配表情了吗还巨丰富
2020-03-25,现场手语
2020-03-25,现场翻译
2020-03-25,你仔细品
2020-03-25,unique的美国手语
2020-03-25,fakenewsnext
2020-03-25,手语好绝活
2020-03-25,胡佛猪
2020-03-25,建国！挺住啊！
2020-03-25,手语小哥hhhhhh
2020-03-25,我也是
2020-03-25,这不好啊。罗斯福上来对中国有啥好啊
2020-03-25,胡佛村。
2020-03-25,快乐
2020-03-25,硬核手语
2020-03-25,饭桶领国对某些国家有益起码对中俄有益加油川普
2020-03-25,手语老姐
2020-03-25,你是条蛇
2020-03-25,他去太阳上了
2020-03-25,谁让你们选了一个做生意的
2020-03-25,我聋了？
2020-03-25,你品
2020-03-25,手语老师好亮眼
2020-03-25,同志们，你们注意力是不是和我一样？都在手语！
2020-03-25,手语！只看见他了！
2020-03-25,手语老哥，哈哈哈哈哈哈
2020-03-25,暗示下台
2020-03-25,特朗普：你就是条蛇
2020-03-25,川普干得好。
2020-03-25,不要问我.我只是吃瓜普.
2020-03-25,怼特朗普是一种政治正确
2020-03-25,忘了自己说的80%自愈
2020-03-25,左右横跳的手语哥
2020-03-25,全程盯着手语
2020-03-25,手语小哥抢眼
2020-03-26,小朋友你是否有许多问好
2020-03-26,建国小心，他要给你下套
2020-03-26,哈哈哈自己要上了
2020-03-26,讲道理川建国表现太差了
2020-03-26,建国暴露了
2020-03-26,保护我方老特
2020-03-26,加油
2020-03-26,反清复明
2020-03-26,保护我方川普
2020-03-26,保护老特，让他再飞几年
2020-03-26,建国是自己人，别冲错了
2020-03-26,战略方向
